author,content,timestamp,message_id
notonft,This was my last dealing with <@294323058771230731>,2023-01-12T20:22:30.210000+00:00,1063191262884286595
notonft,too many wifes,2023-01-12T20:19:16.455000+00:00,1063190450216910908
notonft,Umer has always been here checking in,2023-01-12T20:19:14.048000+00:00,1063190440121217065
notonft,just lie,2023-01-12T20:18:52.401000+00:00,1063190349327114361
notonft,"sorry bud no, we aren't incorporated anywhere",2023-01-12T20:18:30.245000+00:00,1063190256398119042
notonft,"Add token, and MC is over $1M as a project again for first time in a while",2023-01-12T20:17:50.293000+00:00,1063190088827285546
notonft,"People wonder, why would you want Turtles. Can't you make money doing something better? And I can say, Dec 27 Turtles market cap was $240,000 usd. Today 2 weeks later it is $850,000 usd. So we are doing pretty good I think.",2023-01-12T20:17:04.575000+00:00,1063189897072095262
notonft,"good good, my life turned into turtles for the last 2 weeks",2023-01-12T20:15:48.931000+00:00,1063189579798159390
notonft,,2023-01-12T20:15:27.958000+00:00,1063189491831013387
notonft,how are you bud,2023-01-12T20:14:57.458000+00:00,1063189363904753735
notonft,wow,2023-01-12T20:14:31.828000+00:00,1063189256404746330
notonft,"bud i dont live in usa, it would be useless for me",2023-01-12T20:14:18.794000+00:00,1063189201736175637
notonft,"but, we dont offer health plans at Turtles",2023-01-12T20:13:40.319000+00:00,1063189040360337488
notonft,sorry bud,2023-01-12T20:13:34.327000+00:00,1063189015228072006
notonft,wtf is that thing,2023-01-12T20:13:21.290000+00:00,1063188960546926722
notonft,"<@690425396306378802> is head of community, so she can check and you can share your request to her",2023-01-12T20:01:38.798000+00:00,1063186014081912892
notonft,why was he banned?,2023-01-12T20:01:07.402000+00:00,1063185882397548707
notonft,"every turtle, is beautiful",2023-01-12T20:00:53.065000+00:00,1063185822263816293
notonft,weirdo,2023-01-12T19:34:45.780000+00:00,1063179248594071563
notonft,i remember that guy,2023-01-12T19:34:43.198000+00:00,1063179237764374538
notonft,"i dont want to give turtles away bud, it hurts the brand",2023-01-12T19:34:11.609000+00:00,1063179105270509651
notonft,"good bud, busy but good",2023-01-12T19:33:23.094000+00:00,1063178901783851131
notonft,hi gg,2023-01-12T19:33:08.722000+00:00,1063178841503309986
notonft,we never had it before,2023-01-12T19:32:43.409000+00:00,1063178735332896839
notonft,and we are doing it,2023-01-12T19:32:37.566000+00:00,1063178710825574581
notonft,"you are forgetting, and all turtles are forgetting. one thing. its called marketing.",2023-01-12T19:32:35.244000+00:00,1063178701086408825
notonft,HADES multi-sig testing... They getting close.,2023-01-12T19:30:02.898000+00:00,1063178062100975696
notonft,"if i go afk, mostly you wont notice. team is still here doing work",2023-01-12T19:07:52.643000+00:00,1063172482607095860
notonft,i would hold her,2023-01-12T19:06:02.767000+00:00,1063172021753761982
notonft,is she tyrtls holder do u think?,2023-01-12T19:05:51.690000+00:00,1063171975293436086
notonft,"people going to be so pissed when collection size triple, and fp goes up <a:kek:900024661969096744>",2023-01-12T19:03:38.451000+00:00,1063171416448569434
notonft,"sorry bud turtles are out of the casino business, forever",2023-01-12T19:03:00.121000+00:00,1063171255680905278
notonft,"fang talked today in TITS, and he sounded like a man",2023-01-12T18:58:33.801000+00:00,1063170138653855784
notonft,"if it goes to 30, you dont want nfts",2023-01-12T18:53:23.946000+00:00,1063168839027789964
notonft,"hang on to that one! maybe sol takes a run here soon too, so maybe nice to have that sol liquid",2023-01-12T18:53:13.970000+00:00,1063168797185429634
notonft,i know you did,2023-01-12T18:50:22.020000+00:00,1063168075974840361
notonft,you already have abcs?,2023-01-12T18:50:10.879000+00:00,1063168029246111924
notonft,i dont want to have listings at this time,2023-01-12T18:48:24.969000+00:00,1063167585027358830
notonft,"this month there will be a fomo moment, when they go from like 220 -> 400",2023-01-12T18:48:17.455000+00:00,1063167553511362651
notonft,"over this time i kept mostly my rares, so if floor can move to 400 then we gucci",2023-01-12T18:46:15.664000+00:00,1063167042682884106
notonft,"wish, i had more",2023-01-12T18:45:31.728000+00:00,1063166858401939526
notonft,love to see it,2023-01-12T18:45:19.993000+00:00,1063166809181790248
notonft,gm teebi bud,2023-01-12T18:44:29.400000+00:00,1063166596979380274
notonft,"banning, failing in another community, and returning is part of the lifecycle of every turtle",2023-01-12T18:40:53.812000+00:00,1063165692737757306
notonft,"Cam was unbanned because, we felt sorry about the way his life ended up after leaving the hut",2023-01-12T18:40:09.888000+00:00,1063165508507144212
notonft,theres more on this story to come...,2023-01-12T18:36:49.893000+00:00,1063164669667315793
notonft,"why did you think, we started the clothing line",2023-01-12T18:36:41.043000+00:00,1063164632547733536
notonft,TOO MUCH FIYOPI COPE IN HERE IM OUT,2023-01-12T18:36:24.939000+00:00,1063164565002653767
notonft,ofc bud,2023-01-12T18:36:06.689000+00:00,1063164488456605746
notonft,what you can watch on disney+ shitty new star wars things? time for you to grow (up),2023-01-12T18:35:55.531000+00:00,1063164441656561684
notonft,lmao,2023-01-12T18:35:36.484000+00:00,1063164361767661639
notonft,its fine for him,2023-01-12T18:35:18.061000+00:00,1063164284495994910
notonft,,2023-01-12T18:34:49.528000+00:00,1063164164819931246
notonft,put fang with the second one,2023-01-12T18:34:48.744000+00:00,1063164161531584583
notonft,,2023-01-12T18:33:09.454000+00:00,1063163745079152650
notonft,,2023-01-12T18:32:54.333000+00:00,1063163681657077811
notonft,right now look how we store things,2023-01-12T18:32:39.487000+00:00,1063163619388428358
notonft,"yes, once we grow this community, we need more space lol",2023-01-12T18:32:33.509000+00:00,1063163594314878977
notonft,"bud i make things i can control the factory process, i go to the factory or make a factory myself. if you dont do this, you cannot have success",2023-01-12T18:32:14.257000+00:00,1063163513566146680
notonft,https://discord.com/channels/702427181736787989/892925830232158228/1063162784424140882,2023-01-12T18:29:59.601000+00:00,1063162948777947257
notonft,"guys i learned about turkish culture in this process, and it is, a difficult culture.",2023-01-12T18:29:20.416000+00:00,1063162784424140882
notonft,where is our worker,2023-01-12T18:28:40.263000+00:00,1063162616010264658
notonft,gn bud,2023-01-12T18:27:00+00:00,1063162195476762714
notonft,https://tenor.com/view/unimpressed-cheetah-gif-25979511,2023-01-12T18:22:24.866000+00:00,1063161041481117839
notonft,life comes at ya fast,2023-01-12T18:21:48.626000+00:00,1063160889479536680
notonft,"starlight and i started a turkish clothing business, before turtles fell from the heavens and crushed our lives",2023-01-12T18:21:21.995000+00:00,1063160777781035129
notonft,i copped 10 yesterday,2023-01-12T18:15:09.786000+00:00,1063159216623337472
notonft,LFG!,2023-01-12T18:12:16.647000+00:00,1063158490425720935
notonft,oh,2023-01-12T18:12:06.935000+00:00,1063158449690648687
notonft,where to cash out i dont see anything,2023-01-12T18:11:54.934000+00:00,1063158399354798090
notonft,do i do something with the rewards?,2023-01-12T18:11:34.851000+00:00,1063158315120603197
notonft,what is this,2023-01-12T18:10:26.457000+00:00,1063158028255375400
notonft,what is reward,2023-01-12T18:10:02.432000+00:00,1063157927487225946
notonft,"better than NFT, bc it can keep you warm at night",2023-01-12T18:07:11.571000+00:00,1063157210844246087
notonft,its piece of art from Turtles artist,2023-01-12T18:07:00.959000+00:00,1063157166334283879
notonft,shipping included,2023-01-12T18:06:37.503000+00:00,1063157067952701560
notonft,no idea bruh,2023-01-12T18:04:05.529000+00:00,1063156430527541269
notonft,usually about 30-40% LTV so for Turtles probably 5 sol per turrtle,2023-01-12T18:02:56.373000+00:00,1063156140466241658
notonft,Frakt offers loans on Turtles NFT,2023-01-12T18:02:23.614000+00:00,1063156003065036820
notonft,Take Turtle loan on Frakt,2023-01-12T18:01:19.380000+00:00,1063155733648121917
notonft,H732f2waoNiceFang92hf9pox,2023-01-12T18:00:17.846000+00:00,1063155475555819612
notonft,can i get a turtle?,2023-01-12T17:59:37.101000+00:00,1063155304658899085
notonft,Ned also will not be gifted a turtle,2023-01-12T17:59:16.544000+00:00,1063155218436608000
notonft,"Happy birthday Meggy, sadly I cannot gift you a Turtle, but you have my well wishes!",2023-01-12T17:58:25.768000+00:00,1063155005466611733
notonft,frakt team will RT,2023-01-12T17:56:32.431000+00:00,1063154530096783444
notonft,🔼 🐢,2023-01-12T17:47:50.856000+00:00,1063152342452682843
notonft,up only,2023-01-12T17:47:41.521000+00:00,1063152303298859088
notonft,"community should be about coming together for a common purpose. and for turtles, it seems our common purpose is to treat fang like common street trash.",2023-01-12T17:47:17.064000+00:00,1063152200718766140
notonft,2.5x to flip degod,2023-01-12T17:45:09.302000+00:00,1063151664846098585
notonft,abc at 216 floor lfg,2023-01-12T17:45:01.756000+00:00,1063151633195876443
notonft,Love a good fangbang,2023-01-12T17:43:21.502000+00:00,1063151212700119120
notonft,,2023-01-12T17:38:44.228000+00:00,1063150049728663573
notonft,we love you fang,2023-01-12T17:38:21.719000+00:00,1063149955319091200
notonft,"community should be about coming together for a common purpose. and for turtles, it seems our common purpose is to treat fang like common street trash.",2023-01-12T17:38:04.643000+00:00,1063149883697152040
notonft,"And now we all will do the daily tradition, of berating and bullying fang",2023-01-12T17:37:30.139000+00:00,1063149738976870520
notonft,wow,2023-01-12T17:36:46.425000+00:00,1063149555627065405
notonft,100% <@157916365393625088> and also made in Turkey through not slave labor,2023-01-12T17:35:37.437000+00:00,1063149266270421082
notonft,Maybird is here,2023-01-12T17:34:27.810000+00:00,1063148974233616464
notonft,the team is working hard with purpose!,2023-01-12T17:34:19.304000+00:00,1063148938556883075
notonft,,2023-01-12T17:33:47.903000+00:00,1063148806851543100
notonft,"it was me that fcked it up bud, so take advantage before i fix it",2023-01-12T17:33:01.120000+00:00,1063148610629414963
notonft,"Welcome to Turtles <@884938901226131467> and with that, I welcome you with a SURPRISE! You have been TRIPLE slapped by a BIG COCK in the middle of your face! * CLASS * This is The Ultimate Dick War of All Times 2023! There is ONE rule. You can not cock someone who has already cocked you !! Try to cock as many as possible before they cock you. I've slapped you in the face already, so you can not cock me. Good luck! 
/    イ              (((ヽ
(    ノ                 ￣Y  \
|   ( \      (.       /)     |     )
ヽ   ヽ `  ( ͡° ͜ʖ ͡°)  _ノ    /
     ＼   |   ⌒Ｙ⌒   /  /
         | ヽ     |      ﾉ ／
         ＼トー仝ーイ
              | ミ土彡/
            ) \      °   /
           (     \      /     )
          /    <:love_turtles:894050220277641256> <:love_turtles:894050220277641256>==================================== <:harrddy:972327539156582441> 
       /  /     /      \ \   \ 
       ( (    ).           ) ).  )
      (      ).            ( |    | 
       |    /                \    |",2023-01-12T17:31:42.447000+00:00,1063148280650928178
notonft,AND WITH THAT...,2023-01-12T17:30:48.783000+00:00,1063148055567798332
notonft,great but! lets all welcome him <@&891618254320205855>,2023-01-12T17:30:22.336000+00:00,1063147944641052783
notonft,sounds like human traffic situation,2023-01-12T17:29:34.604000+00:00,1063147744438526013
notonft,meg u can probably go pick up today too,2023-01-12T17:25:50.553000+00:00,1063146804700532798
notonft,no refunds,2023-01-12T17:25:25.893000+00:00,1063146701268983919
notonft,wtf u mean u just bought $45 hoodie,2023-01-12T17:25:04.011000+00:00,1063146609489219624
notonft,optional,2023-01-12T17:24:31.003000+00:00,1063146471043649576
notonft,you should charge for this tbh,2023-01-12T17:24:27.467000+00:00,1063146456212586617
notonft,ask her lmao,2023-01-12T17:23:22.838000+00:00,1063146185138905220
notonft,we are all down bad,2023-01-12T17:18:54.215000+00:00,1063145058452373646
notonft,no shame bud,2023-01-12T17:18:50.035000+00:00,1063145040920182804
notonft,his instruction say leave hoodie by the park bench,2023-01-12T17:18:40.046000+00:00,1063144999023284264
notonft,<@267930301517398016> is homeless so he put this for his address,2023-01-12T17:18:27.290000+00:00,1063144945520746547
notonft,lmaoooo,2023-01-12T17:17:58.911000+00:00,1063144826490585138
notonft,there you go,2023-01-12T17:17:37.435000+00:00,1063144736413732995
notonft,https://tenor.com/view/high-five-turtle-good-job-gif-19059564,2023-01-12T17:17:34.506000+00:00,1063144724128600124
notonft,ok,2023-01-12T17:17:17.343000+00:00,1063144652141764730
notonft,ok sure,2023-01-12T17:16:12.258000+00:00,1063144379155497151
notonft,it can be ready soon,2023-01-12T17:15:57.283000+00:00,1063144316345798696
notonft,hat is not ready for order,2023-01-12T17:15:40.255000+00:00,1063144244925177896
notonft,we will ship them together bud we had issue with the first factory and remade with a second,2023-01-12T17:15:04.398000+00:00,1063144094530023454
notonft,ofc,2023-01-12T17:14:29.863000+00:00,1063143949679730739
notonft,<a:kek:900024661969096744>,2023-01-12T17:13:32.621000+00:00,1063143709589381152
notonft,"guys remember when fiyopi used to just read whatever a person wrote here, and then do that thing?",2023-01-12T17:13:16.821000+00:00,1063143643319390270
notonft,"<@891321542296879174> is a guy who goes outside a lot, and he wears",2023-01-12T17:08:59.120000+00:00,1063142562443038821
notonft,<#1060932015265951794>,2023-01-12T17:08:16.775000+00:00,1063142384835231764
notonft,people will wear outside,2023-01-12T17:08:11.661000+00:00,1063142363385569311
notonft,and its perfect,2023-01-12T17:08:06.891000+00:00,1063142343378731078
notonft,"Starlight came with this design, and I said we put smile nothing else big",2023-01-12T17:08:01.883000+00:00,1063142322373673151
notonft,"bud this is fashion, you cannot ask people",2023-01-12T17:07:46.845000+00:00,1063142259299713094
notonft,that is neon green,2023-01-12T17:07:17.460000+00:00,1063142136050094200
notonft,"its like, evergreen",2023-01-12T17:06:50.603000+00:00,1063142023403683901
notonft,this is not turtle green,2023-01-12T17:06:45.384000+00:00,1063142001513603143
notonft,bud we wont make something that nobody will wear <a:kek:900024661969096744>,2023-01-12T17:05:22.290000+00:00,1063141652992098434
notonft,email should have a link to the proper page,2023-01-12T17:04:51.869000+00:00,1063141525397192835
notonft,the orders are coming though,2023-01-12T17:04:34.514000+00:00,1063141452605030441
notonft,"may need a minute bud, check your email",2023-01-12T17:04:28.330000+00:00,1063141426667458600
notonft,idk bud but you better take the deal lmao,2023-01-12T17:01:37.278000+00:00,1063140709223366676
notonft,isnt cam canadian?,2023-01-12T16:58:40.004000+00:00,1063139965682323489
notonft,oh its cam,2023-01-12T16:58:08.260000+00:00,1063139832538337280
notonft,i guess it assumes nobody else also has that idea,2023-01-12T16:34:45.960000+00:00,1063133950865854514
notonft,yeah thats fixed,2023-01-12T16:29:54.352000+00:00,1063132727773253642
notonft,"yeah i had for some time, but volume was so low at that time",2023-01-12T16:28:08.892000+00:00,1063132285441953802
notonft,gm tolu,2023-01-12T16:26:36.547000+00:00,1063131898118946846
notonft,https://tenor.com/view/botox-fake-lips-gif-25262042,2023-01-12T16:10:26.163000+00:00,1063127828033446018
notonft,"looks like food, for cold weather",2023-01-12T16:02:31.756000+00:00,1063125838226276513
notonft,guys we are going to adjust prices and bring back to TRTLS bc new inventory arrived,2023-01-12T15:51:17.477000+00:00,1063123010095153293
notonft,"its just taking time, bc it went through customs etc. it wont show as in canada until a day or two before delivery, but it is in canada now for sure",2023-01-12T15:46:30.186000+00:00,1063121805109370910
notonft,what does ur tracking page say?,2023-01-12T15:45:46.316000+00:00,1063121621105266688
notonft,(a lie),2023-01-12T15:45:12.930000+00:00,1063121481074221076
notonft,,2023-01-12T15:39:33.016000+00:00,1063120055371563008
notonft,,2023-01-12T15:38:13.098000+00:00,1063119720171196476
notonft,,2023-01-12T15:35:55.014000+00:00,1063119141004922920
notonft,https://twitter.com/0xbustos/status/1613556764955246598?s=20&t=FWMEtYAXezL0cF_ztL0PtQ,2023-01-12T15:27:15.066000+00:00,1063116960184946868
notonft,"Why would I sell a turtle
That doesn’t make sense to me",2023-01-12T15:03:36.119000+00:00,1063111008689864714
notonft,"yes
i love girls",2023-01-12T14:29:55.110000+00:00,1063102531963736078
notonft,"frakt believes in turtles, if we fail its bc solana failed",2023-01-12T12:52:33.174000+00:00,1063078029108199444
notonft,"i believe in frakt, if they fail its bc solana failed",2023-01-12T12:51:54.591000+00:00,1063077867279372318
notonft,https://youtu.be/02sRHjGYdOA,2023-01-12T12:51:33.140000+00:00,1063077777307357204
notonft,we just put to youtube,2023-01-12T12:51:31.957000+00:00,1063077772345495582
notonft,,2023-01-12T12:38:59.395000+00:00,1063074615871680512
notonft,gmurtle,2023-01-12T12:37:50.122000+00:00,1063074325319667732
notonft,Nuggetfolk,2023-01-12T12:31:46.567000+00:00,1063072800459464804
notonft,fck,2023-01-12T12:30:43.223000+00:00,1063072534775484436
notonft,that could feed u for a month,2023-01-12T12:30:42.488000+00:00,1063072531692658789
notonft,"damn bruh, its at least, 15 mcdonalds servings",2023-01-12T12:30:35.852000+00:00,1063072503859257415
notonft,gmurt,2023-01-12T12:28:52.476000+00:00,1063072070268899388
notonft,"but, now the question is who dump on who",2023-01-12T12:26:07.194000+00:00,1063071377025933393
notonft,i think lot of people got into it,2023-01-12T12:26:02.149000+00:00,1063071355865661472
notonft,mindfolk seems alpha of the day,2023-01-12T12:23:11.320000+00:00,1063070639356911667
notonft,"not sure about it but, there will be 10k turtles and we will put a strategy that gets as many new holders as possible",2023-01-12T11:59:04.769000+00:00,1063064572082262026
notonft,idk what u mean can you explain more?,2023-01-12T11:57:05.894000+00:00,1063064073484378132
notonft,wen 25k collection becomes new alpha?,2023-01-12T11:53:35.342000+00:00,1063063190365290498
notonft,fck why we arent launching a 15k collection of turtles,2023-01-12T11:53:03.144000+00:00,1063063055317090334
notonft,"if 15k bonkz can do it, i guess this can too",2023-01-12T11:52:53.421000+00:00,1063063014535860285
notonft,maybe cricket bat,2023-01-12T11:47:36.870000+00:00,1063061686824734730
notonft,,2023-01-12T11:39:17.106000+00:00,1063059590662586388
notonft,,2023-01-12T11:38:21.921000+00:00,1063059359199920158
notonft,why ppl do this,2023-01-12T11:29:50.263000+00:00,1063057213150740511
notonft,hi,2023-01-12T11:19:13.722000+00:00,1063054543304269894
notonft,hi bud,2023-01-12T11:15:43.572000+00:00,1063053661871280228
notonft,thanks bud,2023-01-12T11:09:05.545000+00:00,1063051992425046067
notonft,"i will come in 1-2 week, and then to turkey i think",2023-01-12T11:07:27.514000+00:00,1063051581253242941
notonft,japan way,2023-01-12T11:07:03.141000+00:00,1063051479025459323
notonft,its 7am,2023-01-12T11:05:24.126000+00:00,1063051063726460928
notonft,fck i wanted some beer rn,2023-01-12T11:05:21.033000+00:00,1063051050753474590
notonft,good bud what are you drinking,2023-01-12T11:04:55.793000+00:00,1063050944889233460
notonft,for the culture,2023-01-12T11:03:05.383000+00:00,1063050481796136981
notonft,i didnt see it butmaybe,2023-01-12T11:01:47.819000+00:00,1063050156469145640
notonft,show,2023-01-12T11:01:25.614000+00:00,1063050063334625322
notonft,but i also bought the tokenb again,2023-01-12T11:01:20.239000+00:00,1063050040790237224
notonft,i meant the nft bonkz,2023-01-12T11:00:31.545000+00:00,1063049836552785960
notonft,"good news, i got all of you instead of that place, and actually its better",2023-01-12T10:47:03.423000+00:00,1063046447043461200
notonft,kek,2023-01-12T10:46:45.314000+00:00,1063046371088805888
notonft,from 250,2023-01-12T10:46:43.800000+00:00,1063046364738629704
notonft,bc solana went to 9,2023-01-12T10:46:38.269000+00:00,1063046341539938314
notonft,we cant all have what we want,2023-01-12T10:46:26.589000+00:00,1063046292550471700
notonft,"bud i was going to buy 800 year old place in rome, with 1.2M euro from Turtles. That's true story.",2023-01-12T10:46:16.537000+00:00,1063046250389315595
notonft,"its fake bud, lik ftx",2023-01-12T10:44:27.444000+00:00,1063045792820101140
notonft,why buy then?,2023-01-12T10:44:08.680000+00:00,1063045714118193174
notonft,is it even ur crypto tho,2023-01-12T10:43:52.035000+00:00,1063045644304007262
notonft,oh,2023-01-12T10:43:46.960000+00:00,1063045623017906217
notonft,wtf is revolut,2023-01-12T10:43:18.291000+00:00,1063045502771404850
notonft,,2023-01-12T10:39:45.072000+00:00,1063044608466112593
notonft,bought back in to bonkz wtf wrong with me,2023-01-12T10:38:55.537000+00:00,1063044400701259777
notonft,GM,2023-01-12T09:58:01.966000+00:00,1063034109678604319
notonft,I dont know for sure but I believe he will. I will talk to him on WL for turtles,2023-01-12T00:55:38.259000+00:00,1062897611478142996
notonft,"he just left here bud, he didnt want the notifs anymore",2023-01-12T00:54:08.644000+00:00,1062897235605602374
notonft,"very soon bud, we saw the sample yesterday",2023-01-12T00:48:59.145000+00:00,1062895937472700446
notonft,more hoodies are coming,2023-01-12T00:48:22.159000+00:00,1062895782342181014
notonft,,2023-01-12T00:47:28.094000+00:00,1062895555577118790
notonft,,2023-01-12T00:44:52.078000+00:00,1062894901198602240
notonft,and here is Fang,2023-01-12T00:43:26.292000+00:00,1062894541386043462
notonft,this is me,2023-01-12T00:43:08.251000+00:00,1062894465716592731
notonft,this one could be an nft,2023-01-12T00:42:34.371000+00:00,1062894323613573120
notonft,,2023-01-12T00:42:12.444000+00:00,1062894231645073569
notonft,we are not the same,2023-01-12T00:41:45.710000+00:00,1062894119514558485
notonft,,2023-01-12T00:41:37.586000+00:00,1062894085440020512
notonft,dont show starlight,2023-01-12T00:41:10.808000+00:00,1062893973124960276
notonft,oh yeah man,2023-01-12T00:41:08.178000+00:00,1062893962093936741
notonft,gn star,2023-01-12T00:33:01.668000+00:00,1062891921523097700
notonft,late 80s urban angst and the rise of japan as the first order power,2023-01-12T00:29:57.991000+00:00,1062891151125905438
notonft,original they all had red,2023-01-12T00:28:48.891000+00:00,1062890861299515432
notonft,,2023-01-12T00:28:43.113000+00:00,1062890837064831046
notonft,"it was good, and dark",2023-01-12T00:27:42.136000+00:00,1062890581308756089
notonft,worth a read igt,2023-01-12T00:27:35.346000+00:00,1062890552829419591
notonft,did u read the original comic?,2023-01-12T00:27:23.859000+00:00,1062890504649457724
notonft,omg milf folk capsule floor is almost 10,2023-01-12T00:26:42.426000+00:00,1062890330866847804
notonft,"we will make turtles play to earn game, and you will need oogi to access",2023-01-12T00:25:24.028000+00:00,1062890002041819196
notonft,he is professional,2023-01-12T00:24:48.991000+00:00,1062889855085981767
notonft,do not ask him he will not answer your questions,2023-01-12T00:24:34.107000+00:00,1062889792657965097
notonft,i went to a miami geckos party with 1000 people there and nobody knew what solana was,2023-01-12T00:22:47.389000+00:00,1062889345050222633
notonft,retreat to the hut,2023-01-12T00:19:21.419000+00:00,1062888481149431828
notonft,how was,2023-01-12T00:18:25.980000+00:00,1062888248621408256
notonft,,2023-01-12T00:18:00.319000+00:00,1062888140991373402
notonft,gm <@157916365393625088>,2023-01-12T00:17:31.321000+00:00,1062888019364945950
notonft,just work harder and make more money,2023-01-12T00:15:29.502000+00:00,1062887508419031072
notonft,"during bull market, you could buy a turd on the street and sell it 1 day later for 10x",2023-01-12T00:14:29.368000+00:00,1062887256198746272
notonft,dont paper,2023-01-11T23:58:19.158000+00:00,1062883186843078687
notonft,its worth 40 tomorrow,2023-01-11T23:58:14.803000+00:00,1062883168576864357
notonft,"but now, i bought back lmao",2023-01-11T23:55:02.766000+00:00,1062882363115323412
notonft,maybe 2 days ago?,2023-01-11T23:54:53.008000+00:00,1062882322187309156
notonft,"yeah bud i shared i think yesterday, when i sold",2023-01-11T23:54:47.420000+00:00,1062882298749517894
notonft,bonk to 20 again,2023-01-11T23:54:30.480000+00:00,1062882227698024510
notonft,lfg,2023-01-11T23:54:21.966000+00:00,1062882191987712000
notonft,can you please try?,2023-01-11T23:47:39.239000+00:00,1062880502828236901
notonft,meg can i introduce you to Fang?,2023-01-11T23:46:58.958000+00:00,1062880333877489704
notonft,"meg is what you call, ""cry bully""",2023-01-11T23:46:53.441000+00:00,1062880310737522718
notonft,,2023-01-11T23:45:59.509000+00:00,1062880084530319390
notonft,<a:kek:900024661969096744>,2023-01-11T23:45:48.389000+00:00,1062880037889659013
notonft,we r 3 turtles away from 15 floor.,2023-01-11T23:42:49.477000+00:00,1062879287478341652
notonft,https://tenor.com/view/han-solo-star-wars-wackelkopf-bobble-head-gif-18135919,2023-01-11T23:41:57.205000+00:00,1062879068233682944
notonft,echo bobble,2023-01-11T23:41:49.561000+00:00,1062879036172406884
notonft,,2023-01-11T23:39:29.012000+00:00,1062878446667169832
notonft,hey fang shot his shot. im proud of him,2023-01-11T23:38:55.646000+00:00,1062878306720038922
notonft,,2023-01-11T23:38:20.280000+00:00,1062878158384275516
notonft,Fang left he made enough money for his dinner,2023-01-11T23:37:55.948000+00:00,1062878056328462336
notonft,lfgggg,2023-01-11T23:37:02.741000+00:00,1062877833162149918
notonft,LMAOOOO look at Austin,2023-01-11T23:36:13.097000+00:00,1062877624940101752
notonft,https://twitter.com/DegenerateNews/status/1613317239071035392?s=20&t=wzbXaF-bSCJFjf05I9qvJw,2023-01-11T23:36:08.674000+00:00,1062877606388707328
notonft,your mom is making,2023-01-11T23:27:34.419000+00:00,1062875449446891601
notonft,at restaurant?,2023-01-11T23:27:24.799000+00:00,1062875409097691287
notonft,tell us,2023-01-11T23:27:04.241000+00:00,1062875322871197776
notonft,bud,2023-01-11T23:27:03.056000+00:00,1062875317900951582
notonft,what will you eat,2023-01-11T23:27:02.093000+00:00,1062875313861824522
notonft,50% is a shakeout dump,2023-01-11T23:26:56.405000+00:00,1062875290004623380
notonft,he made $20 he will literally eat with it,2023-01-11T23:26:31.704000+00:00,1062875186401128548
notonft,"so if you believe in resurrection, this may be a great degen buy rn",2023-01-11T23:16:21.811000+00:00,1062872628324470816
notonft,and are now dumping,2023-01-11T23:15:53.171000+00:00,1062872508199604295
notonft,blocksmith labs got their airdrop,2023-01-11T23:15:48.128000+00:00,1062872487047729273
notonft,BONK dump,2023-01-11T21:28:51.011000+00:00,1062845571708227604
notonft,you can see what happens to it <a:kek:900024661969096744>,2023-01-11T21:26:30.137000+00:00,1062844980839858276
notonft,"this, we put massive buy side pressure on TRTLS and it is just 2.8M out there",2023-01-11T21:26:19.457000+00:00,1062844936044691476
notonft,this is coming in before those guys even,2023-01-11T21:25:42.848000+00:00,1062844782495408179
notonft,which means anyone can do it,2023-01-11T21:25:28.509000+00:00,1062844722353295360
notonft,thats also cost basis IDO price,2023-01-11T21:25:23.911000+00:00,1062844703067877376
notonft,so you can understand,2023-01-11T21:24:42.438000+00:00,1062844529117499502
notonft,you can just make friends in discord,2023-01-11T21:23:57.595000+00:00,1062844341032341545
notonft,"no bud there is no discord deals or otc things, its all done on chain with our platform",2023-01-11T21:23:44.608000+00:00,1062844286560907284
notonft,"otherwise, just investment thing and its boring",2023-01-11T21:19:47.800000+00:00,1062843293316161566
notonft,thats the reason,2023-01-11T21:19:36.274000+00:00,1062843244972617830
notonft,i want to push the social and community dynamic of Turtles,2023-01-11T21:19:33.057000+00:00,1062843231479529502
notonft,under current thinking its from 10+,2023-01-11T21:19:03.753000+00:00,1062843108569661592
notonft,this is fang,2023-01-11T21:18:10.851000+00:00,1062842886682574938
notonft,https://tenor.com/view/new-issue-day-gif-18729689,2023-01-11T21:18:08.730000+00:00,1062842877786456164
notonft,"not always, but sometimes",2023-01-11T21:17:49.262000+00:00,1062842796131762219
notonft,"also, i can go back and get more allocation if we are running up against limits",2023-01-11T21:17:41.290000+00:00,1062842762694758410
notonft,"if so, our project is successful and you will win when fp goes up <a:kek:900024661969096744>",2023-01-11T21:17:25.739000+00:00,1062842697469149194
notonft,"if end we are left with some, we are a whale too and can allocate 🙂",2023-01-11T21:15:39.085000+00:00,1062842250129854474
notonft,"limit will be the limit of our allocation as Turtle Ventures, and first come first serve",2023-01-11T21:15:10.883000+00:00,1062842131842076793
notonft,under current thinking thats right,2023-01-11T21:14:18.544000+00:00,1062841912316407849
notonft,"i also want to say guys, that all numbers are being worked on at this point, bc we are modeling things out now and its complex. as we get closer, you will get more details and it will be clear",2023-01-11T21:13:55.014000+00:00,1062841813624434719
notonft,"and there will be OTC too, on FFF. If you want to sell your tokens for money before vesting ends, etc... so we are try to keep it very liquid for people",2023-01-11T21:12:15.270000+00:00,1062841395267780690
notonft,Ofc bud we will have something like that,2023-01-11T21:11:39.167000+00:00,1062841243840823336
notonft,and get that much TRTLS back,2023-01-11T21:10:53.241000+00:00,1062841051213209671
